episode,total_reward,avg_q_value,min_q_value,max_q_value,win,steps,epsilon
366,24.5,48.274395,11.982862,110.81408,0,29,0.05
367,-153.0,65.51523,20.26201,97.067535,0,11,0.05
368,24.5,47.558006,-11.184805,94.59228,0,32,0.05
369,4.5,56.159904,-2.6853106,102.89588,0,30,0.05
370,115.0,18.843761,-8.952803,117.60403,0,96,0.05
371,28.0,41.798985,-15.113958,99.235855,0,38,0.05
372,4.5,53.448242,3.2436209,115.41774,0,30,0.05
373,-26.0,54.985054,4.925496,115.31905,0,26,0.05
374,39.5,42.10164,-5.6165266,116.07726,0,46,0.05
375,32.5,36.217552,-3.7922919,99.238556,0,43,0.05
376,-153.0,86.574486,51.787918,105.00558,0,11,0.05
377,49.5,29.31397,-17.714922,105.15103,0,44,0.05
378,48.5,34.314987,-5.083026,106.58828,0,44,0.05
379,-170.5,53.987514,-72.448524,106.3248,0,13,0.05
380,81.5,12.531344,-6.504285,104.75481,0,112,0.05
381,153.0,11.615221,-9.168589,107.5896,0,92,0.05
382,-47.5,45.369484,-10.935567,100.4544,0,23,0.05
383,-22.0,52.131012,-3.5922723,90.85918,0,24,0.05
384,-58.5,54.72959,15.116243,96.18176,0,26,0.05
385,17.0,54.426655,9.29608,110.27679,0,31,0.05
386,-34.0,63.125183,5.4772606,111.9848,0,23,0.05
387,-89.5,69.06178,33.525375,99.62077,0,13,0.05
388,3.0,54.04733,4.9756765,90.489655,0,32,0.05
389,-38.5,53.58932,-6.275605,116.515976,0,24,0.05
390,60.0,33.012222,-4.019207,105.92387,0,53,0.05
391,49.5,25.22784,-5.984712,116.58293,0,81,0.05
392,27.5,41.26174,-4.7551155,96.612175,0,35,0.05
393,-16.5,43.866425,-3.2299092,109.647644,0,37,0.05
394,-59.5,53.554356,10.058201,113.53129,0,35,0.05
395,-53.5,64.14554,33.202595,105.56873,0,26,0.05
396,-1.5,49.079735,-5.924279,100.56956,0,40,0.05
397,1.5,57.121437,28.375814,96.202835,0,29,0.05
398,19.0,58.224773,6.5527964,115.93454,0,31,0.05
399,146.0,23.929016,-29.580263,119.262505,0,88,0.05
400,54.0,53.58196,-12.673857,122.3793,0,34,0.05
401,3.5,40.208218,-15.8727,102.35113,0,45,0.05
402,56.5,12.511075,-9.234453,118.19647,0,98,0.05
403,8.0,51.08888,8.181856,107.49998,0,40,0.05
404,109.5,14.757492,-6.9985676,116.17851,0,99,0.05
405,-51.5,46.407833,-3.7712772,107.004295,0,24,0.05
406,42.0,30.823967,-17.08651,103.00958,0,73,0.05
407,-24.5,47.031425,1.6655525,105.03365,0,28,0.05
408,-56.5,59.671726,4.897066,95.40637,0,39,0.05
409,-1.5,50.44643,-15.956517,109.90737,0,25,0.05
410,-3.0,20.063086,-1.2256637,107.59692,0,115,0.05
411,32.0,57.158936,-4.8420215,119.7551,0,40,0.05
412,56.0,21.869247,-7.816698,93.177376,0,42,0.05
413,63.0,46.250134,-19.025564,109.8359,0,43,0.05
414,59.0,9.39097,-8.875653,113.16973,0,133,0.05
415,14.0,30.101065,-0.9535042,99.10568,0,55,0.05
416,-20.5,68.19707,31.778732,107.324936,0,21,0.05
417,-41.0,54.386417,17.40964,113.8588,0,27,0.05
418,-89.5,77.48588,45.501064,117.95539,0,13,0.05
419,3.0,42.341347,-13.040068,111.251656,0,40,0.05
420,-52.0,84.83428,39.751152,115.71431,0,22,0.05
421,6.0,79.50443,14.025544,121.09022,0,38,0.05
422,173.0,14.607116,-11.920738,113.25279,0,121,0.05
423,100.0,30.681423,0.557807,118.61951,0,103,0.05
424,10.5,39.812263,-6.43466,109.38079,0,53,0.05
425,121.5,14.974816,-7.3457727,111.31044,0,100,0.05
426,54.5,56.71788,-10.6595125,123.02735,0,34,0.05
427,118.5,5.0830927,-6.6732655,107.60799,0,273,0.05
428,-48.0,18.779005,-19.264627,121.111145,0,171,0.05
429,-39.0,49.76294,7.9575562,118.61735,0,34,0.05
430,-0.5,59.618538,7.392947,114.090096,0,36,0.05
431,177.0,25.029818,-9.462306,106.45322,0,112,0.05
432,21.5,8.109259,-8.352032,111.78889,0,174,0.05
433,-45.0,50.100147,14.797977,114.60998,0,38,0.05
434,84.5,12.111398,-8.208542,106.93359,0,123,0.05
435,43.0,40.34025,-8.393429,105.58711,0,47,0.05
436,-67.0,81.91708,46.21598,111.00935,0,19,0.05
437,-89.5,88.59266,52.163662,118.89329,0,13,0.05
438,25.5,60.9751,10.325657,115.20341,0,26,0.05
439,23.5,61.01451,18.888826,108.444046,0,26,0.05
440,-29.5,80.37602,20.97104,118.70893,0,19,0.05
